1055;13;38
1055;11;4
1055;14;3
1055;16;2
1055;44;1445813248
1057;39;5
1057;12;1869
1057;40;4
1057;18;1
1057;13;37
1057;11;4
1057;14;3
1057;16;1
1057;44;3132402688
1106;39;11
1106;12;327
1106;40;5
1106;18;1
1106;13;12
1106;11;6
1106;14;1
1106;16;1
1106;44;1532234496
1108;39;22
1108;12;608
1108;40;8
1108;13;16
1108;11;9
1108;14;28
1108;44;425524128
1115;39;16
1115;12;743
1115;40;23
1115;18;4
1115;13;27
1115;11;20
1115;14;7
1115;16;4
1115;44;1166022784
1116;39;21
1116;12;285
1116;40;19
1116;18;3
1116;13;13
1116;11;7
1116;14;31
1116;16;3
1116;44;3882019328
1119;39;6
1119;12;205
1119;40;6
1119;13;8
1119;11;2
1119;14;1
1119;44;2248672512
1133;39;1
1133;12;45
1133;40;5
1133;13;2
1133;11;2
1133;14;4
1133;44;3914396928
1144;39;8
1144;12;205
1144;40;2
1144;18;1
1144;13;8
1144;11;2
1144;14;4
1144;16;1
1144;44;1725320960
1150;39;8
1150;12;313
1150;40;10
1150;18;2
1150;13;9
1150;11;2
1150;14;4
1150;16;2
1150;44;1756125568
153;39;8
153;40;27
153;44;2402342912
585;47;0.000001
585;34;0.062973
663;47;0.000001
663;34;0.062973
702;47;0.000001
702;34;0.062973
715;47;0.000001
715;8;1
715;34;0.062973
1224;84;4
1224;65;12
1224;68;2
1224;72;2
1224;81;16
897;47;0.000001
897;34;0.062973
10;47;0.000001
10;19;2
10;20;4
10;21;6
10;22;1
10;23;3
10;25;47
10;26;59
10;27;8
10;28;7
10;29;2
10;30;3
10;31;23
10;32;2
10;33;12
10;24;2.484907
10;34;0.127436
10;38;252.009033
1761;162;13
1761;129;13
1761;130;26
1761;131;14
1761;132;35
1761;133;13
1761;137;2
1761;138;2
1761;139;3
1761;140;6
1761;141;2
1761;142;7
1761;144;2
1761;145;1
1761;146;3
1761;147;3
1761;148;2
1761;134;1
1761;135;5
1761;164;6
1761;165;3
1761;166;4
1761;136;1.098612
1761;149;1
1761;150;3
1761;151;3
1761;152;2
1761;154;8
1761;155;16
1761;156;44
1761;163;24
1762;162;8
1762;129;10
1762;130;21
1762;131;13
1762;132;24
1762;133;14
1762;137;3
1762;138;2
1762;139;2
1762;140;6
1762;141;1
1762;142;5
1762;144;2
1762;145;1
1762;146;2
1762;147;2
1762;134;2
1762;135;3
1762;164;6
1762;165;3
1762;166;6
1762;136;1.386294
1762;149;1
1762;150;3
1762;151;4
1762;155;20
1762;156;40
1762;163;20
900;47;0.000001
900;8;10
900;34;0.062973
1282;84;6
1282;65;6
1282;81;32
1289;84;12
1289;65;12
1289;68;9
1289;72;9
1289;81;36
1299;84;6
1299;65;9
1299;68;4
1299;72;4
1299;78;2
1299;79;1
1299;81;520
1304;84;6
1304;65;7
1304;81;792
1309;84;4
1309;65;4
1309;68;2
1309;72;2
1309;78;1
1309;79;1
1309;81;16
1312;84;29
1312;65;50
1312;68;5
1312;72;5
1312;78;1
1312;79;1
1312;81;184
1337;84;30
1337;65;46
1337;68;5
1337;72;5
1337;78;1
1337;79;1
1337;81;184
1364;84;6
1364;65;6
1364;81;24
1368;84;5
1368;65;9
1368;68;3
1368;72;3
1368;78;2
1368;79;1
1368;81;14
1372;84;52
1372;65;82
1372;68;7
1372;72;7
1372;78;4
1372;79;1
1372;81;1888
907;47;0.000001
907;34;0.062973
902;47;0.000001
902;8;1
902;34;0.062973
1255;84;9
1255;65;9
1255;68;1
1255;72;1
1255;81;8
1258;84;5
1258;65;5
1258;68;2
1258;72;2
1258;78;1
1258;79;1
1258;81;4
927;47;0.000001
927;34;0.062973
999;47;0.000001
999;34;0.062973
1002;47;0.000001
1002;34;0.062973
1022;47;0.000001
1022;19;2
1022;20;2
1022;23;1
1022;25;10
1022;26;4
1022;27;2
1022;28;2
1022;30;2
1022;31;14
1022;33;4
1022;34;0.072977
1022;38;16.253496
1444;162;6
1444;129;6
1444;130;5
1444;131;3
1444;132;2
1444;133;2
1444;137;1
1444;138;1
1444;139;1
1444;140;3
1444;141;1
1444;142;2
1444;146;1
1444;147;1
1444;134;1
1444;135;1
1444;164;1
1444;165;1
1444;166;1
1444;151;1
1444;155;4
1444;156;20
1444;163;4
1445;162;8
1445;129;8
1445;130;5
1445;131;3
1445;132;2
1445;133;2
1445;137;1
1445;138;1
1445;139;1
1445;140;3
1445;141;1
1445;142;2
1445;146;1
1445;147;1
1445;134;1
1445;135;1
1445;164;1
1445;165;1
1445;166;1
1445;151;1
1445;155;2
1445;156;18
1445;163;2
1047;47;0.000001
1047;34;0.062973
1049;47;0.000001
1049;8;1
1049;34;0.062973
1449;84;4
1449;65;4
1449;68;2
1449;72;2
1449;81;16
1057;47;0.000001
1057;8;1
1057;34;0.062973
1452;84;4
1452;65;4
1452;68;2
1452;72;2
1452;81;16
1055;47;0.000001
1055;8;1
1055;34;0.062973
1455;84;4
1455;65;4
1455;81;32
1045;47;0.000001
1045;8;1
1045;34;0.062973
1462;84;3
1462;65;3
1462;68;1
1462;72;1
1462;78;1
1462;79;1
1462;81;8
1108;47;0.000001
1108;8;1
1108;34;0.062973
1499;84;4
1499;65;4
1499;68;1
1499;72;1
1499;78;1
1499;79;1
1499;81;128
1106;47;0.000001
1106;8;13
1106;34;0.062973
1502;84;1
1502;65;1
1502;68;1
1502;72;1
1502;81;1
1505;84;1
1505;65;1
1505;68;1
1505;72;1
1505;81;1
1508;84;1
1508;65;1
1508;68;1
1508;72;1
1508;81;1
1511;84;1
1511;65;1
1511;68;1
1511;72;1
1511;81;1
1514;84;1
1514;65;1
1514;68;1
1514;72;1
1514;81;1
1517;84;1
1517;65;1
1517;68;1
1517;72;1
1517;81;1
1520;84;1
1520;65;1
1520;68;1
1520;72;1
1520;81;1
1523;84;1
1523;65;1
1523;68;1
1523;72;1
1523;81;1
1526;84;1
1526;65;1
1526;68;1
1526;72;1
1526;81;1
1528;84;5
1528;65;5
1528;68;2
1528;72;2
1528;81;16
1532;84;1
1532;65;1
1532;68;1
1532;72;1
1532;81;1
1535;84;1
1535;65;1
1535;68;1
1535;72;1
1535;81;1
1538;84;1
1538;65;1
1538;68;1
1538;72;1
1538;81;1
1115;47;0.000001
1115;8;1
1115;34;0.062973
1546;84;7
1546;65;7
1546;68;5
1546;72;5
1546;81;32
1119;47;0.000001
1119;19;3
1119;20;2
1119;23;1
1119;25;19
1119;26;23
1119;27;3
1119;28;3
1119;31;15
1119;33;3
1119;34;0.073399
1119;38;45.874302
1540;162;5
1540;129;5
1540;130;4
1540;131;2
1540;132;5
1540;133;4
1540;137;1
1540;142;1
1540;146;1
1540;134;1
1540;135;1
1540;164;1
1540;165;1
1540;166;1
1540;151;1
1540;155;2
1540;163;2
1541;162;5
1541;129;5
1541;130;7
1541;131;4
1541;132;8
1541;133;6
1541;137;1
1541;138;1
1541;139;2
1541;140;2
1541;142;1
1541;146;1
1541;134;1
1541;135;1
1541;164;1
1541;165;1
1541;166;1
1541;151;1
1541;155;4
1541;156;4
1541;163;4
1542;162;5
1542;129;5
1542;130;8
1542;131;5
1542;132;10
1542;133;7
1542;137;1
1542;138;1
1542;139;2
1542;140;2
1542;142;1
1542;146;1
1542;134;1
1542;135;1
1542;164;1
1542;165;1
1542;166;1
1542;151;1
1542;155;8
1542;156;8
1542;163;8
1144;47;0.000001
1144;19;3
1144;23;1
1144;25;11
1144;26;18
1144;27;3
1144;28;3
1144;31;15
1144;33;3
1144;34;0.073108
1144;38;28.031580
1559;162;5
1559;129;5
1559;130;4
1559;131;4
1559;132;6
1559;133;4
1559;137;1
1559;142;1
1559;146;1
1559;134;1
1559;135;1
1559;164;1
1559;165;1
1559;166;1
1559;151;1
1559;155;4
1559;163;4
1560;162;5
1560;129;5
1560;130;3
1560;131;3
1560;132;4
1560;133;3
1560;137;1
1560;142;1
1560;146;1
1560;134;1
1560;135;1
1560;164;1
1560;165;1
1560;166;1
1560;151;1
1560;155;4
1560;163;4
1561;162;5
1561;129;5
1561;130;4
1561;131;4
1561;132;8
1561;133;4
1561;137;2
1561;142;1
1561;146;1
1561;134;1
1561;135;1
1561;164;1
1561;165;1
1561;166;1
1561;151;1
1561;155;8
1561;163;8
1150;47;0.000001
1150;34;0.062973
5;47;0.000001
5;19;3
5;20;3
5;23;1
5;25;13
5;26;5
5;27;3
5;29;3
5;30;3
5;31;15
5;32;3
5;33;6
5;34;0.073180
5;38;15.226040
5;42;6
5;43;63
1763;162;5
1763;129;5
1763;130;4
1763;131;4
1763;132;1
1763;133;1
1763;138;1
1763;139;1
1763;140;2
1763;141;1
1763;142;2
1763;146;1
1763;147;1
1763;148;1
1763;135;1
1763;164;1
1763;165;1
1763;166;1
1763;152;1
1763;154;10
1763;155;0
1763;156;16
1763;163;10
1764;162;5
1764;129;5
1764;130;5
1764;131;4
1764;132;3
1764;133;3
1764;138;1
1764;139;1
1764;140;3
1764;141;1
1764;142;2
1764;146;1
1764;147;1
1764;148;1
1764;135;1
1764;164;1
1764;165;1
1764;166;1
1764;152;1
1764;154;10
1764;155;0
1764;156;24
1764;163;10
1765;162;5
1765;129;5
1765;130;4
1765;131;4
1765;132;1
1765;133;1
1765;138;1
1765;139;1
1765;140;2
1765;141;1
1765;142;2
1765;146;1
1765;147;1
1765;148;1
1765;135;1
1765;164;1
1765;165;1
1765;166;1
1765;152;1
1765;154;10
1765;155;0
1765;156;16
1765;163;10
1022;48;2
20;7;22
20;39;2
20;12;46
20;13;5
20;11;2
20;44;370844160
20;47;0.000001
20;19;2
20;21;2
20;22;1
20;23;2
20;25;19
20;26;18
20;27;4
20;28;2
20;29;4
20;30;2
20;31;16
20;32;4
20;33;8
20;24;1.386294
20;34;0.097910
20;38;66.409569
1766;162;8
1766;129;8
1766;130;9
1766;131;4
1766;132;8
1766;133;7
1766;141;1
1766;142;4
1766;143;1
1766;146;2
1766;147;2
1766;148;2
1766;135;2
1766;164;2
1766;165;2
1766;166;2
1766;136;0.693147
1766;149;1
1766;150;1
1766;151;1
1766;152;2
1766;154;12
1766;155;0
1766;163;8
1767;162;8
1767;129;8
1767;130;10
1767;131;5
1767;132;10
1767;133;8
1767;141;1
1767;142;4
1767;143;1
1767;146;2
1767;147;2
1767;148;2
1767;135;2
1767;164;2
1767;165;2
1767;166;2
1767;136;0.693147
1767;149;1
1767;150;1
1767;151;1
1767;152;2
1767;154;12
1767;155;0
1767;163;8
23;7;23
23;39;3
23;12;46
23;13;5
23;11;2
23;44;1860295808
23;47;0.000001
23;19;3
23;20;2
23;21;1
23;22;1
23;23;2
23;25;16
23;26;9
23;27;4
23;28;1
23;29;2
23;30;4
23;31;16
23;32;2
23;33;7
23;24;0.693147
23;34;0.090788
23;38;22.906267
1768;162;5
1768;129;5
1768;130;4
1768;131;4
1768;132;2
1768;133;2
1768;137;1
1768;141;1
1768;142;2
1768;146;1
1768;147;1
1768;148;1
1768;135;1
1768;164;1
1768;165;1
1768;166;1
1768;152;1
1768;154;28
1768;155;4
1768;163;32
1769;162;7
1769;129;7
1769;130;8
1769;131;4
1769;132;5
1769;133;5
1769;137;1
1769;141;1
1769;142;3
1769;144;1
1769;146;2
1769;147;2
1769;148;1
1769;135;2
1769;164;3
1769;165;2
1769;166;3
1769;136;0.693147
1769;149;1
1769;150;1
1769;151;1
1769;152;1
1769;154;28
1769;155;4
1769;163;32
1770;162;4
1770;129;4
1770;130;4
1770;131;3
1770;132;2
1770;133;1
1770;138;2
1770;139;2
1770;140;2
1770;141;2
1770;142;2
1770;146;1
1770;147;1
1770;135;1
1770;164;1
1770;165;1
1770;166;1
1770;155;0
1770;156;8
1770;163;0
27;7;24
28;7;183
1774;7;12
1776;7;80
1778;7;2
27;39;3
27;12;70
27;18;1
27;13;6
27;11;3
27;16;1
27;44;370404288
28;39;21
28;12;875
28;40;56
28;18;9
28;13;23
28;11;6
28;15;1
28;14;7
28;16;8
28;44;346091648
1774;39;4
1774;12;80
1774;40;2
1774;18;2
1774;13;2
1774;11;2
1774;14;1
1774;16;2
1774;44;3218044416
1776;39;8
1776;12;1499
1776;40;20
1776;18;4
1776;13;33
1776;11;7
1776;14;2
1776;16;4
1776;44;3014419712
1778;12;111
1778;13;2
1778;11;1
1778;44;1760809344
1774;47;0.000001
1774;34;0.062973
1776;47;0.000001
1776;34;0.062973
28;47;0.000001
28;34;0.062973
27;47;0.000001
27;19;2
27;20;4
27;23;1
27;25;21
27;26;6
27;27;2
27;29;4
27;30;5
27;31;16
27;32;4
27;33;9
27;34;0.073376
27;38;46.114288
27;42;6
27;43;34
1843;162;7
1843;129;7
1843;130;9
1843;131;8
1843;132;2
1843;133;1
1843;137;1
1843;138;2
1843;139;2
1843;140;5
1843;141;2
1843;142;4
1843;146;1
1843;147;1
1843;148;2
1843;135;1
1843;164;1
1843;165;1
1843;166;1
1843;152;2
1843;154;1032
1843;155;8
1843;156;40
1843;163;1040
1844;162;8
1844;129;9
1844;130;12
1844;131;9
1844;132;4
1844;133;3
1844;137;1
1844;138;2
1844;139;2
1844;140;5
1844;141;3
1844;142;5
1844;146;1
1844;147;1
1844;148;2
1844;135;1
1844;164;1
1844;165;1
1844;166;1
1844;152;2
1844;154;1032
1844;155;8
1844;156;40
1844;163;1040
28;48;1
33;7;18
33;39;2
33;12;46
33;13;5
33;11;2
33;44;637523008
33;47;0.000001
33;19;2
33;23;1
33;25;21
33;26;15
33;27;2
33;29;4
33;30;2
33;31;12
33;32;4
33;33;6
33;34;0.073376
33;38;62.556568
1845;162;6
1845;129;6
1845;130;10
1845;131;5
1845;132;5
1845;133;5
1845;141;1
1845;142;3
1845;146;1
1845;147;1
1845;148;2
1845;135;1
1845;164;1
1845;165;1
1845;166;1
1845;152;2
1845;154;24
1845;155;0
1845;163;24
1846;162;6
1846;129;6
1846;130;11
1846;131;5
1846;132;10
1846;133;7
1846;141;1
1846;142;3
1846;146;1
1846;147;1
1846;148;2
1846;135;1
1846;164;1
1846;165;1
1846;166;1
1846;152;2
1846;154;24
1846;155;0
1846;163;24
36;7;11
37;7;5
36;39;2
36;12;47
36;18;1
36;13;5
36;11;2
36;15;1
36;44;2470059264
37;40;1
37;44;1449844224
37;47;0.000001
37;34;0.062973
36;47;0.000001
36;19;1
36;20;1
36;23;1
36;25;4
36;26;1
36;27;1
36;28;1
36;29;1
36;31;4
36;32;1
36;33;2
36;34;0.072665
36;38;10
36;42;1
36;43;1
1851;162;4
1851;129;4
1851;130;4
1851;131;3
1851;132;1
1851;133;1
1851;138;1
1851;139;1
1851;140;2
1851;142;2
1851;146;1
1851;148;1
1851;134;1
1851;135;1
1851;164;1
1851;165;1
1851;166;1
1851;151;1
1851;152;1
1851;154;4
1851;155;0
1851;156;12
1851;163;4
40;7;22
40;39;2
40;12;47
40;13;5
40;11;2
40;44;3447757312
40;47;0.000001
40;19;2
40;21;3
40;22;1
40;23;3
40;25;20
40;26;11
40;27;5
40;28;5
40;29;4
40;30;2
40;31;16
40;32;4
40;33;11
40;24;1.791760
40;34;0.116967
40;38;52.658665
1852;162;7
1852;129;7
1852;130;9
1852;131;5
1852;132;5
1852;133;5
1852;141;1
1852;142;5
1852;143;1
1852;146;2
1852;147;2
1852;148;2
1852;134;1
1852;135;2
1852;164;2
1852;165;2
1852;166;2
1852;136;0.693147
1852;149;1
1852;150;1
1852;151;2
1852;152;2
1852;154;8
1852;155;0
1852;163;4
1853;162;9
1853;129;9
1853;130;11
1853;131;5
1853;132;6
1853;133;6
1853;141;1
1853;142;6
1853;143;1
1853;144;1
1853;146;3
1853;147;3
1853;148;2
1853;134;1
1853;135;3
1853;164;3
1853;165;3
1853;166;3
1853;136;1.098612
1853;149;1
1853;150;2
1853;151;3
1853;152;2
1853;154;8
1853;155;0
1853;163;4
43;7;10
43;39;1
43;12;54
43;13;5
43;11;2
43;44;1699363584
43;47;0.000001
43;19;1
43;23;1
43;25;4
43;26;1
43;27;1
43;29;1
43;30;1
43;31;5
43;32;1
43;33;2
43;34;0.072665
43;38;11.609640
1854;162;5
1854;129;5
1854;130;4
1854;131;4
1854;132;1
1854;133;1
1854;141;1
1854;142;2
1854;146;1
1854;147;1
1854;148;1
1854;135;1
1854;164;1
1854;165;1
1854;166;1
1854;152;1
1854;154;8
1854;155;0
1854;163;8
45;7;14
46;7;10
45;39;2
45;12;60
45;18;2
45;13;6
45;11;3
45;15;2
45;44;2400225536
46;39;4
46;40;1
46;44;2560325632
46;47;0.000001
46;34;0.062973
45;47;0.000001
45;19;1
45;20;2
45;23;1
45;25;7
45;26;2
45;27;1
45;29;1
45;30;2
45;31;6
45;32;1
45;33;3
45;34;0.072773
45;38;25.266193
45;42;1
45;43;2
1861;162;6
1861;129;6
1861;130;7
1861;131;6
1861;132;2
1861;133;1
1861;138;2
1861;139;2
1861;140;2
1861;141;2
1861;142;3
1861;146;1
1861;147;1
1861;148;1
1861;135;1
1861;164;1
1861;165;1
1861;166;1
1861;152;1
1861;154;8
1861;155;0
1861;156;16
1861;163;8
50;7;38
1862;7;86
1865;7;261
1866;7;1958
1921;7;61
1930;7;33
53;7;345
2150;7;20
2152;7;21
2155;7;90
2157;7;39
2192;7;110
50;39;2
50;12;287
50;18;1
50;13;24
50;11;3
50;16;1
50;44;1037421888
1862;39;12
1862;12;1152
1862;40;17
1862;18;2
1862;13;26
1862;11;24
1862;14;1
1862;16;2
1862;44;1513465472
1865;39;35
1865;12;2047
1865;40;95
1865;18;3
1865;13;47
1865;11;39
1865;14;4
1865;16;3
1865;44;3726156032
1866;39;467
1866;12;28322
1866;40;306
1866;18;2
1866;13;655
1866;11;575
1866;14;443
1866;16;2
1866;44;3029201920
1921;39;15
1921;12;1479
1921;40;7
1921;13;30
1921;11;27
1921;14;9
1921;44;3266081024
1930;39;7
1930;12;1197
1930;40;2
1930;13;23
1930;11;20
1930;14;1
1930;44;3989335040
53;39;31
53;12;735
53;40;100
53;18;10
53;13;28
53;11;19
53;15;1
53;14;11
53;16;9
53;44;701919616
2150;39;3
2150;12;212
2150;40;6
2150;13;8
2150;11;2
2150;14;1
2150;44;3616352000
2152;39;6
2152;12;181
2152;40;6
2152;18;2
2152;13;4
2152;11;3
2152;15;1
2152;14;2
2152;16;1
2152;44;653304832
2155;39;11
2155;12;196
2155;40;37
2155;18;2
2155;13;8
2155;11;2
2155;14;16
2155;16;2
2155;44;121092800
2157;39;6
2157;12;512
2157;40;2
2157;13;16
2157;11;3
2157;14;15
2157;44;3177207808
2192;39;22
2192;12;1360
2192;40;23
2192;18;3
2192;13;28
2192;11;25
2192;14;2
2192;16;3
2192;44;418759232
1866;47;0.000001
1866;34;0.062973
2150;47;0.000001
2150;34;0.062973
2155;47;0.000001
2155;34;0.062973
53;47;0.000001
53;8;3
53;34;0.062973
2208;84;5
2208;65;5
2208;68;2
2208;72;2
2208;81;8
2211;84;5
2211;65;5
2211;68;2
2211;72;2
2211;81;16
2214;84;5
2214;65;5
2214;68;2
2214;72;2
2214;81;16
2192;47;0.000001
2192;19;7
2192;20;5
2192;23;1
2192;25;18
2192;26;11
2192;27;9
2192;28;7
2192;31;19
2192;33;7
2192;34;0.073744
2192;38;8.040204
2338;162;2
2338;129;2
2338;130;2
2338;131;2
2338;132;1
2338;133;1
2338;137;1
2338;138;1
2338;139;1
2338;140;1
2338;142;1
2338;146;1
2338;134;1
2338;135;1
2338;164;1
2338;165;1
2338;166;1
2338;151;1
2338;155;8
2338;156;8
2338;163;8
2339;162;2
2339;129;2
2339;130;2
2339;131;2
2339;132;1
2339;133;1
2339;137;1
2339;138;1
2339;139;1
2339;140;1
2339;142;1
2339;146;1
2339;134;1
2339;135;1
2339;164;1
2339;165;1
2339;166;1
2339;151;1
2339;155;8
2339;156;8
2339;159;1
2339;163;8
2341;162;3
2341;129;3
2341;130;2
2341;131;2
2341;132;1
2341;133;1
2341;137;1
2341;138;1
2341;139;1
2341;140;1
2341;142;1
2341;146;1
2341;134;1
2341;135;1
2341;164;1
2341;165;1
2341;166;1
2341;151;1
2341;155;8
2341;156;8
2341;163;8
2342;162;3
2342;129;3
2342;130;2
2342;131;2
2342;132;1
2342;133;1
2342;137;1
2342;138;1
2342;139;1
2342;140;1
2342;142;1
2342;146;1
2342;134;1
2342;135;1
2342;164;1
2342;165;1
2342;166;1
2342;151;1
2342;155;4
2342;156;4
2342;163;4
2343;162;3
2343;129;3
2343;130;2
2343;131;2
2343;132;1
2343;133;1
2343;137;1
2343;138;1
2343;139;1
2343;140;1
2343;142;1
2343;146;1
2343;134;1
2343;135;1
2343;164;1
2343;165;1
2343;166;1
2343;151;1
2343;155;8
2343;156;8
2343;163;8
2344;162;2
2344;129;2
2344;130;4
2344;131;2
2344;132;3
2344;133;3
2344;137;1
2344;142;1
2344;146;1
2344;134;1
2344;135;2
2344;164;2
2344;165;2
2344;166;2
2344;151;1
2344;155;8
2344;163;8
2345;162;4
2345;129;4
2345;130;4
2345;131;2
2345;132;3
2345;133;3
2345;137;1
2345;142;1
2345;146;1
2345;134;1
2345;135;2
2345;164;2
2345;165;2
2345;166;2
2345;151;1
2345;155;8
2345;163;8
1865;47;0.000001
1865;19;2
1865;20;1
1865;23;1
1865;25;10
1865;26;7
1865;27;2
1865;28;2
1865;29;1
1865;30;2
1865;31;5
1865;32;1
1865;33;5
1865;34;0.072977
1865;38;24.604513
2378;162;2
2378;129;2
2378;130;3
2378;131;3
2378;132;1
2378;133;1
2378;137;2
2378;138;1
2378;139;1
2378;140;2
2378;142;1
2378;146;1
2378;134;1
2378;135;1
2378;164;1
2378;165;1
2378;166;1
2378;151;1
2378;155;16
2378;156;16
2378;163;16
2383;162;3
2383;129;3
2383;130;7
2383;131;5
2383;132;6
2383;133;4
2383;137;2
2383;141;2
2383;142;4
2383;146;1
2383;147;1
2383;148;1
2383;134;1
2383;135;1
2383;164;1
2383;165;1
2383;166;1
2383;151;1
2383;152;1
2383;154;16
2383;155;16
2383;163;32
1862;47;0.000001
1862;34;0.062973
50;47;0.000001
50;8;2
50;19;1
50;20;2
50;21;1
50;23;2
50;25;7
50;26;9
50;27;2
50;28;2
50;29;1
50;30;2
50;31;6
50;32;1
50;33;5
50;24;0.693147
50;34;0.090161
50;38;57.359402
50;42;8
50;43;41
2434;84;3
2434;65;3
2434;68;1
2434;72;1
2434;78;1
2434;79;1
2434;81;8
2437;84;3
2437;65;3
2437;68;1
2437;72;1
2437;81;8
2439;162;6
2439;129;6
2439;130;7
2439;131;6
2439;132;9
2439;133;6
2439;138;2
2439;139;2
2439;140;2
2439;141;2
2439;142;5
2439;144;1
2439;146;2
2439;147;1
2439;148;1
2439;134;1
2439;135;2
2439;164;2
2439;165;2
2439;166;2
2439;136;0.693147
2439;150;1
2439;151;2
2439;152;1
2439;154;8
2439;155;0
2439;156;16
2439;163;8
53;48;1
52;7;34
52;39;4
52;18;3
52;15;2
52;16;1
52;44;448233568
52;47;0.000001
52;19;4
52;20;5
52;21;5
52;22;1
52;23;3
52;25;24
52;26;13
52;27;7
52;28;8
52;29;3
52;30;2
52;31;27
52;32;3
52;33;13
52;24;1.791760
52;34;0.117479
52;38;27.431101
52;42;8
52;43;43
2440;162;11
2440;129;11
2440;130;8
2440;131;6
2440;132;5
2440;133;3
2440;137;1
2440;138;3
2440;139;3
2440;140;1
2440;142;5
2440;144;2
2440;145;2
2440;146;3
2440;134;3
2440;135;3
2440;164;3
2440;165;3
2440;166;3
2440;136;1.098612
2440;150;4
2440;151;5
2440;155;4
2440;156;4
2440;163;4
2441;162;8
2441;129;8
2441;130;10
2441;131;5
2441;132;5
2441;133;5
2441;137;2
2441;141;1
2441;142;5
2441;143;1
2441;146;2
2441;147;2
2441;148;2
2441;134;1
2441;135;2
2441;164;2
2441;165;2
2441;166;2
2441;136;0.693147
2441;149;1
2441;150;1
2441;151;2
2441;152;2
2441;154;8
2441;155;12
2441;163;16
2442;162;4
2442;129;4
2442;130;2
2442;131;2
2442;132;1
2442;133;1
2442;137;1
2442;138;1
2442;139;1
2442;140;1
2442;141;1
2442;142;1
2442;146;1
2442;147;1
2442;135;1
2442;164;1
2442;165;1
2442;166;1
2442;155;8
2442;156;8
2442;163;8
2443;162;4
2443;129;4
2443;130;4
2443;131;3
2443;132;2
2443;133;2
2443;138;1
2443;139;1
2443;140;1
2443;142;2
2443;146;1
2443;148;1
2443;134;1
2443;135;1
2443;164;1
2443;165;1
2443;166;1
2443;151;1
2443;152;1
2443;154;8
2443;155;0
2443;156;8
2443;163;8
